interaction_key,condition,relationship_raw,relationship,canonical_r,null_z,null_mean,null_std,T,D_features,cca_a_std,cca_b_std,cca_a_max_abs,cca_b_max_abs
V00_S0825_I00000129,naturalistic,familiar,familiar,0.5188266469520046,7.691971641769031,-0.0025290069897097034,0.06777919605301753,6985,31,0.6581959746331207,0.5439045236610733,5.655058875670758,4.248953136754103
V00_S0825_I00000132,naturalistic,familiar,familiar,0.3371651702962172,5.530051634971511,0.0013473429320036367,0.06072598404697239,8211,31,0.5732928276404393,0.6744748785003857,2.607244738827872,6.882771459354301
V00_S0825_I00000135,naturalistic,familiar,familiar,0.5641992156665572,7.813804795764456,0.0018490065661176491,0.07196880697675818,3780,31,0.7187530153890148,0.5861940658055064,3.4112450382946524,2.5901519899717833
V00_S0825_I00000137,naturalistic,familiar,familiar,0.49237988142856,9.110979330674807,0.004473532205702815,0.05355147141868451,3737,31,0.669165139598061,0.3231612973307152,9.89794954344906,3.3511635372952955
V00_S0825_I00000139,naturalistic,familiar,familiar,0.6160431912048772,8.507618980609962,-0.0032983022009141633,0.07279845216591811,3296,31,0.6007366462342101,0.3140827907973908,7.24566495337077,2.8805332108048405
V00_S0825_I00000307,naturalistic,familiar,familiar,0.6069067601024977,7.296459977133867,0.0018061325891790693,0.0829307128949687,2340,31,0.4226712644153702,0.47362561232218836,1.3780673313122462,2.104968170941464
V00_S0825_I00000309,naturalistic,familiar,familiar,0.44450246494412343,6.565456481790456,-0.00013649915664099428,0.06772399837452088,4994,31,0.6010553470962937,0.2618401576902784,3.350228711953739,1.3640583786013165
V00_S0825_I00000313,naturalistic,familiar,familiar,0.6432517557688068,6.997920801945663,-0.0033950679492298413,0.09240556474120806,3574,31,0.6510217007660867,0.42825935059597403,5.614027494355175,4.39647397573533
V00_S0825_I00000462,naturalistic,familiar,familiar,0.4574647989731691,7.032788336657085,-0.00035076609209811133,0.06509730467487408,5039,31,0.605675159961359,0.3462432928875421,3.149730214064472,2.3914400928418496
V00_S0825_I00000497,naturalistic,familiar,familiar,0.4854990893116419,7.872324638950343,-0.004887028587585005,0.062292415568447966,8184,31,0.756387246337586,0.5445895187006234,6.543993693458693,5.157235225402396
V00_S0922_I00000478,naturalistic,familiar,familiar,0.39835433287666466,6.8496882667566945,-0.0036871969911662695,0.05869486525672157,11339,31,0.6105298825545475,0.6358406848996146,9.136910631396097,9.494951075487215
V00_S0922_I00000482,naturalistic,familiar,familiar,0.6579677203606485,10.79892426319456,0.01191913161715161,0.05982527268437213,4060,31,0.8908028625320416,0.7945604534903242,12.413950372416364,6.985219945352666
V00_S0922_I00000483,naturalistic,familiar,familiar,0.4009353179811224,6.530539705458724,-0.0005872629113811523,0.06148382813703442,7367,31,0.6320929536021459,0.6270955704693958,4.252065190206315,7.619308242022755
V00_S0922_I00000486,naturalistic,familiar,familiar,0.6520520330134044,7.107436319988501,0.0004932946575240182,0.09167282111602999,1980,31,0.4839674030375144,0.4438262821050521,2.1542517944548063,2.811696672029122
V00_S0922_I00000495,naturalistic,familiar,familiar,0.6236546557043243,10.922698840593702,0.005631012796470416,0.056581587749265576,4140,31,0.5653712523321364,0.5775281939636474,4.392419377569848,7.530190455882926
V00_S0922_I00000514,naturalistic,familiar,familiar,0.5135275161833569,7.672140120971918,0.006933342532647494,0.06603035993385027,5244,31,0.7721505556923871,0.52808374958247,4.07686577334176,3.1942533918420914
V00_S0922_I00000520,naturalistic,familiar,familiar,0.610829938095593,10.110831999113541,-0.011807246771659723,0.061581201717310886,6052,31,0.752108301470623,0.8961127192614682,5.278302503872042,7.271467232172452
V00_S0948_I00000135,naturalistic,familiar,familiar,0.47975295102591214,8.153442952503088,-0.00387884566407326,0.05931626669951883,5340,31,0.4484457890265208,0.7453361605305775,2.3434338766370564,5.379442274003829
V00_S0948_I00000371,naturalistic,familiar,familiar,0.7047795071564139,8.491078797706356,0.01211718862052583,0.08157530215394924,3120,31,0.5669163186119714,0.6757272009135061,6.254053310676399,5.046528508959861
V00_S0948_I00000372,naturalistic,familiar,familiar,0.4647687685185286,6.128864675185388,-0.0036673195402690414,0.07643113576245314,5745,31,0.40812820115276016,0.8065896405768934,2.4026496491369755,6.68338759834411
V00_S0948_I00000376,naturalistic,familiar,familiar,0.6808935408982375,11.825366048251158,4.9879849117872573e-05,0.05757484869991056,5044,31,0.7014066755541242,0.7624883044016818,7.213363622432908,6.658087931053367
V00_S0948_I00000379,naturalistic,familiar,familiar,0.39744642988399875,6.71355672558194,-0.0025554430770965532,0.059581215935346495,7315,31,0.40578212798156366,0.5578798829406139,2.8455486621842887,3.2481037213568507
V00_S0948_I00000381,naturalistic,familiar,familiar,0.49076881653736826,7.00251371102645,-0.012170600255923945,0.07182269646988951,4599,31,0.44709494543412875,0.8195407868036375,3.337610334236813,3.019475609802565
V00_S0948_I00000382,naturalistic,familiar,familiar,0.4584914978061686,6.8641771505156886,0.002878769868605881,0.0663754326188003,5819,31,0.6346362048237294,0.6328491110782793,4.344815505005597,5.313615705345449
V00_S0948_I00000384,naturalistic,familiar,familiar,0.44215450885947066,7.116408863580279,-0.0015556578430438906,0.062350291447318996,5810,31,0.5401381325017134,0.684450381769929,2.2996507113574056,4.676892356254692
V00_S0948_I00000503,naturalistic,familiar,familiar,0.5274887045901694,8.646219433547255,0.007201973442561023,0.06017505513784446,5280,31,0.7735433907724808,0.8341830602655305,4.210092295460845,4.109039513740734
V00_S1045_I00000007,naturalistic,familiar,familiar,0.46687660366835093,7.4103104284227,0.004819791726974726,0.06235323289144932,5580,31,0.8161369368399197,0.6310141823317695,3.6826720780881823,3.198830841035722
V00_S1045_I00000009,naturalistic,familiar,familiar,0.4851562379818552,9.670748204072641,0.0060228408540983925,0.049544604721067954,5520,31,0.6426991809843059,0.5801664690369557,5.254500851439482,3.2183854247684027
V00_S1045_I00000012,naturalistic,familiar,familiar,0.44527438915987405,8.215716768684114,0.004244630080716465,0.05368122727407459,6240,31,0.5814602639500309,0.6147120031406916,3.9840460078561724,3.561415886230987
V00_S1045_I00000295,naturalistic,familiar,familiar,0.44662903071645144,7.8293665463006485,-0.002095846997363417,0.05731305017592209,5998,31,0.7477322019923843,0.742219928396005,5.586779514146861,3.335417797395371
V00_S1045_I00000605,naturalistic,familiar,familiar,0.5060722797061147,9.97288128017412,0.0021614406438736846,0.05052810967117449,7256,31,0.8591858182313992,0.6384750668253671,12.690775578344894,6.653416659464959
V00_S1045_I00000606,naturalistic,familiar,familiar,0.5275401477170245,7.750061957675596,-0.002201356869663863,0.06835319607503741,4552,31,0.6241391211952636,0.6809806323287351,2.7507588986755693,3.4979762302723554
V00_S1085_I00000179,naturalistic,familiar,familiar,0.3711938548828963,5.516440840756696,0.004454821205848244,0.06648109610230898,8204,31,0.6918610103607554,0.8074501863511662,7.551255526249206,7.528360679781997
V00_S1085_I00000180,naturalistic,familiar,familiar,0.4273052336362827,8.035266738413913,0.0003333616919120135,0.053137236863981314,7735,31,0.5102199077465036,0.5981825875804526,5.240506806332619,4.204599574089779
V00_S1085_I00000181,naturalistic,familiar,familiar,0.3548123254302204,5.513384329037063,0.005873104015747379,0.06328947894612252,9980,31,0.5852128649442065,0.5997378492351483,3.2688362699617777,3.2821624441665795
V00_S1085_I00000182,naturalistic,familiar,familiar,0.4966363697662111,7.359448130207632,-0.015252309962081836,0.06955530777194989,6686,31,0.6382165451534413,0.6126376610379316,4.329073063449938,3.6127337582335852
V00_S1085_I00000184,naturalistic,familiar,familiar,0.36604761314993806,6.852842852764222,0.003051271106604125,0.05297018330092198,8834,31,0.8388979271437422,0.5136372080163668,4.580989854953312,5.879380643157217
V00_S1085_I00000186,naturalistic,familiar,familiar,0.4906059092444782,8.151724133982512,-0.002523267214617391,0.060493849933336515,5696,31,0.5672033457090219,0.6642561307565098,2.8689298676450994,3.4120585339200784
V00_S1085_I00000188,naturalistic,familiar,familiar,0.4436058198835252,8.273345293664644,0.008757312011741897,0.05256017879548322,7366,31,0.7711605177056123,0.7028399504491903,5.621642821234637,6.621920856929176
V00_S1085_I00000190,naturalistic,familiar,familiar,0.44044579231810055,6.747979008645571,-0.0047782383132872865,0.06597887012703549,6051,31,0.40346062902704827,0.6806216391563277,2.4458380609465125,5.9805296781892565
V00_S1085_I00000192,naturalistic,familiar,familiar,0.4229208940171872,6.755268339014242,0.0066213990710295555,0.06162590056443352,7384,31,0.7682266517622616,0.5388508100612909,4.7590700105719,5.1755324143187735
V00_S1220_I00000182,naturalistic,familiar,familiar,0.3813429730749809,5.491231738351564,-0.0017355883715479332,0.06976186394958571,10920,31,0.7009849624593184,0.616069105644842,6.490972212136938,3.6561156101046244
V00_S1220_I00000192,naturalistic,familiar,familiar,0.4795458727225288,7.369473536898966,-0.004810373089357257,0.06572467400645562,5340,31,0.5333241887880433,0.7679567524847825,3.5186601559601334,5.45115999321604
V00_S1220_I00000355,naturalistic,familiar,familiar,0.7831017289464554,11.053459623668141,0.0014311192228563085,0.07071728095426814,3795,31,0.8279672766595487,0.7976950968375133,11.05841627074181,9.055351958029508
V00_S1220_I00000526,naturalistic,familiar,familiar,0.6194467267440434,8.544562423649412,0.004463492059296701,0.07197363705631227,4033,31,0.6624558960556755,0.5078812609058221,4.803142241217719,2.6661686714227364
V00_S1220_I00000527,naturalistic,familiar,familiar,0.6594728625052624,9.68666496627251,0.011202969046831402,0.06692395119637233,4154,31,0.8112896145169597,0.6894593934170901,7.2111945141871985,5.750100819758283
V00_S1220_I00000595,naturalistic,familiar,familiar,0.7905793549980464,10.858957243758299,0.0015271768902167995,0.07266371534535462,3107,31,0.7363787920853136,0.6181195753703294,6.795709349017393,5.918879106522896
V00_S1823_I00000264,naturalistic,familiar,familiar,0.6835076876266438,10.849642944851475,0.005795315588847775,0.062464025358492895,4790,31,0.6446640260731266,0.6727652423944701,9.728551594933277,8.56194178685428
V00_S1823_I00000271,naturalistic,familiar,familiar,0.6062855318759104,8.502663387159119,-0.009073397819297996,0.07237249102728621,3471,31,0.5961574110029566,0.421238694557117,5.0942699350148715,3.3995443426110348
V00_S1823_I00000291,naturalistic,familiar,familiar,0.8374790901567662,9.666548884674302,-0.007134434372997822,0.08737487748795696,2160,31,0.9195991753026251,0.49966553253980633,8.132224984770184,5.3762559704623
V00_S1823_I00000329,naturalistic,familiar,familiar,0.5412413290552245,7.168799446965633,0.0014302305064000426,0.07530006977351172,4196,31,0.5641346517359865,0.6540992746411614,3.8316181510031946,3.506841027326269
V00_S1823_I00000601,naturalistic,familiar,familiar,0.5497180057560274,11.60288145788211,0.00016897775714530937,0.047363151127047025,5557,31,0.6613224837676582,0.43880775827009155,11.467162589431835,4.118746561868875
V00_S1823_I00000602,naturalistic,familiar,familiar,0.4989078653433859,7.575057579700945,0.0029386967133029464,0.06547398002084405,3934,31,0.739330566790995,0.4394526534941661,3.778929355120998,2.0896131088048637
V00_S1823_I00000618,naturalistic,familiar,familiar,0.5098989580138247,6.4015765405506,0.002390466419759048,0.07927867274245147,4830,31,0.6396311317777008,0.9742018161750658,4.392288053428783,6.6851156375582335
